Open,High,Low,Close,Adj Close,Volume,company_name
23.174999237060547,23.469999313354492,22.9375,23.424999237060547,20.720243453979492,301660000,APPLE
23.6825008392334,23.762500762939453,23.392499923706055,23.5625,20.84186363220215,251108000,APPLE
23.532499313354492,23.690000534057617,23.36750030517578,23.46500015258789,20.75562286376953,182724000,APPLE
23.510000228881836,23.530000686645508,22.975000381469727,23.072500228881836,20.40843963623047,218996000,APPLE
23.049999237060547,23.110000610351562,22.719999313354492,22.81999969482422,20.185091018676758,218100000,APPLE
22.877500534057617,23.1875,22.862499237060547,23.049999237060547,20.388538360595703,142244000,APPLE
23.077499389648438,23.174999237060547,22.950000762939453,23.020000457763672,20.362009048461914,118904000,APPLE
23.0674991607666,23.072500228881836,22.837499618530273,23.045000076293945,20.384111404418945,134056000,APPLE
23.072500228881836,23.075000762939453,22.834999084472656,22.96500015258789,20.313352584838867,142112000,APPLE
22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,20.103275299072266,403592000,APPLE
22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,20.08558464050293,174776000,APPLE
22.6875,22.934999465942383,22.547500610351562,22.56999969482422,19.963964462280273,156144000,APPLE
22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,19.98164939880371,147476000,APPLE
22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.101062774658203,130516000,APPLE
22.704999923706055,23.0,22.6924991607666,22.9950008392334,20.33989143371582,256116000,APPLE
23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.549962997436523,197929200,APPLE
23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.680431365966797,152892000,APPLE
23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.671592712402344,113860000,APPLE
23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.793212890625,91567200,APPLE
23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.222213745117188,225872000,APPLE
24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.085105895996094,260888000,APPLE
23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.09395408630371,145744000,APPLE
23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,21.016557693481445,158744000,APPLE
23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.05636215209961,136072000,APPLE
23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.328353881835938,171240000,APPLE
24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.078472137451172,181911600,APPLE
24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.95905876159668,213585200,APPLE
23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.585344314575195,229192000,APPLE
23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.881668090820312,199952000,APPLE
23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.77330780029297,156316000,APPLE
23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.945796966552734,220788000,APPLE
23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.49199104309082,371672000,APPLE
24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.456615447998047,182916000,APPLE
24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.59813690185547,173876000,APPLE
24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.896669387817383,221272000,APPLE
24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.755142211914062,172572000,APPLE
24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.704280853271484,132040000,APPLE
24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.140392303466797,227372000,APPLE
23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.257593154907227,194044000,APPLE
24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.138179779052734,159832000,APPLE
23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.03424644470215,223732000,APPLE
23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.99886703491211,154232000,APPLE
23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.996644973754883,186844000,APPLE
23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.054428100585938,167460000,APPLE
23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.332216262817383,146340000,APPLE
24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.327770233154297,135180000,APPLE
24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.61001205444336,127664000,APPLE
24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.66779327392578,112464000,APPLE
24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.77446746826172,195804000,APPLE
24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.03669548034668,190288000,APPLE
24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.341154098510742,277596000,APPLE
25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.35004425048828,210796000,APPLE
25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.352270126342773,133912000,APPLE
25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.516727447509766,176736000,APPLE
25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.565608978271484,161080000,APPLE
25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.42116355895996,132608000,APPLE
25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.696725845336914,209476000,APPLE
